id,titulo,empresa,ubicacion,modalidad,salario_min,salario_max,descripcion,requisitos,url,estado,area
vac_313,Químico Farmacéutico,Hospital Pablo Tobón Uribe,"Barranquilla, Atlántico",presencial,5280789,7206329,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Hospital Pablo Tobón Uribe es una de las organizaciones líderes en su sector en Colombia.,regulatorio; farmacovigilancia; GMP; trabajo en equipo; resolución de problemas,https://empleos.hospital-pablo-tobón-uribe.com.co/oferta/5891,activa,salud
vac_314,Chef de Cocina,Hilton,"Medellín, Antioquia",presencial,1510068,3819896,Reconocida cadena hotelera / turística busca profesional con vocación de servicio y excelencia para atender huéspedes nacionales e internacionales. Hilton es una de las organizaciones líderes en su sector en Colombia.,alta cocina; manejo de personal; costeo de menús; trabajo en equipo; orientación al detalle,https://empleos.hilton.com.co/oferta/8028,activa,hospitalidad_turismo
vac_315,Diseñador 3D,Lemon Brand,"Cartagena, Bolívar",remoto,7404096,9838782,"Estudio de diseño busca creativo con visión integral, capacidad de iterar rápido y obsesión por la calidad para proyectos digitales y físicos. Lemon Brand es una de las organizaciones líderes en su sector en Colombia.",blender; cinema 4d; render; modelado; resolución de problemas,https://empleos.lemon-brand.com.co/oferta/2103,inactiva,diseno
vac_316,Director de Talento Humano,Grupo Éxito HR,"Medellín, Antioquia",hibrido,6604802,8261919,Reconocida empresa busca profesional de Recursos Humanos con visión estratégica y foco en la experiencia del colaborador. Grupo Éxito HR es una de las organizaciones líderes en su sector en Colombia.,liderazgo; estrategia hr; cultura; pensamiento crítico; trabajo en equipo,https://empleos.grupo-éxito-hr.com.co/oferta/5590,activa,recursos_humanos
vac_317,Compliance Officer,Defensoría del Pueblo,"Bogotá, Cundinamarca",presencial,8154241,9876663,Prestigiosa firma legal busca abogado(a) con sólido criterio jurídico y capacidad para atender clientes corporativos de alto nivel. Defensoría del Pueblo es una de las organizaciones líderes en su sector en Colombia.,compliance; antilavado; ética empresarial; orientación al detalle; comunicación efectiva,https://empleos.defensoría-del-pueblo.com.co/oferta/6339,inactiva,derecho
vac_318,Diseñador Instruccional,Crehana,Remoto - Colombia,hibrido,5606551,7354079,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Crehana es una de las organizaciones líderes en su sector en Colombia.",e-learning; moodle; articulate; comunicación efectiva,https://empleos.crehana.com.co/oferta/8202,activa,educacion
vac_319,Ingeniero de Producción,Bavaria,"Bucaramanga, Santander",hibrido,6089303,9071034,Empresa líder del sector industrial busca ingeniero(a) con sólida formación técnica y capacidad para liderar proyectos de alto impacto. Bavaria es una de las organizaciones líderes en su sector en Colombia.,producción; lean; indicadores; proactividad,https://empleos.bavaria.com.co/oferta/9954,activa,ingenierias
vac_320,Diseñador Instruccional Senior,Universidad de los Andes,"Bogotá, Cundinamarca",presencial,6034546,6797978,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Universidad de los Andes es una de las organizaciones líderes en su sector en Colombia.",e-learning; moodle; articulate; proactividad,https://empleos.universidad-de-los-andes.com.co/oferta/9443,activa,educacion
vac_321,Docente de Matemáticas Secundaria,Pontificia Bolivariana,"Bogotá, Cundinamarca",hibrido,4847409,6647961,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Pontificia Bolivariana es una de las organizaciones líderes en su sector en Colombia.",pedagogía; currículo; evaluación; resolución de problemas; trabajo en equipo,https://empleos.pontificia-bolivariana.com.co/oferta/4131,activa,educacion
vac_322,Médico Especialista en Pediatría Semi-Senior,Sanitas,"Bogotá, Cundinamarca",presencial,2774089,3681741,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Sanitas es una de las organizaciones líderes en su sector en Colombia.,pediatría; neonatología; vacunación; pensamiento crítico,https://empleos.sanitas.com.co/oferta/8432,cerrada,salud
vac_323,Enfermero(a) Auxiliar,Sanitas,"Bucaramanga, Santander",presencial,6449031,7817911,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Sanitas es una de las organizaciones líderes en su sector en Colombia.,atención al paciente; signos vitales; resolución de problemas,https://empleos.sanitas.com.co/oferta/3417,activa,salud
vac_324,Psicopedagogo,Gimnasio Moderno,"Medellín, Antioquia",presencial,4878620,6827209,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Gimnasio Moderno es una de las organizaciones líderes en su sector en Colombia.",dificultades de aprendizaje; psicoeducación; resolución de problemas,https://empleos.gimnasio-moderno.com.co/oferta/9437,activa,educacion
vac_325,Médico Auditor,Cardioinfantil,"Bogotá, Cundinamarca",presencial,2350982,3380267,Reconocida institución del sector salud busca profesional comprometido con el bienestar del paciente y los más altos estándares de calidad. Cardioinfantil es una de las organizaciones líderes en su sector en Colombia.,auditoría clínica; MIPRES; tarifarios; pensamiento crítico; orientación al detalle,https://empleos.cardioinfantil.com.co/oferta/9692,activa,salud
vac_326,Investigador de Mercado Senior,Geometry Global,"Medellín, Antioquia",hibrido,7822563,8565889,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Geometry Global es una de las organizaciones líderes en su sector en Colombia.,encuestas; spss; focus groups; comunicación efectiva,https://empleos.geometry-global.com.co/oferta/3595,activa,marketing
vac_327,Gerente de Operaciones Hotel,Estelar,"Cali, Valle del Cauca",hibrido,2658202,3657683,Reconocida cadena hotelera / turística busca profesional con vocación de servicio y excelencia para atender huéspedes nacionales e internacionales. Estelar es una de las organizaciones líderes en su sector en Colombia.,liderazgo; kpi hoteleros; inglés; proactividad; comunicación efectiva,https://empleos.estelar.com.co/oferta/2642,activa,hospitalidad_turismo
vac_328,Machine Learning Engineer,Belatrix,"Bogotá, Cundinamarca",presencial,10557347,12162080,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Belatrix es una de las organizaciones líderes en su sector en Colombia.,python; pytorch; mlops; docker; aws; orientación al detalle,https://empleos.belatrix.com.co/oferta/2743,activa,tecnologia
vac_329,Marketing Analyst,Carulla,"Cali, Valle del Cauca",presencial,6675337,8008521,Reconocida agencia / marca busca profesional creativo y data-driven para liderar estrategias de marketing y crecimiento digital. Carulla es una de las organizaciones líderes en su sector en Colombia.,ga4; data studio; excel avanzado; orientación al detalle; comunicación efectiva,https://empleos.carulla.com.co/oferta/6864,activa,marketing
vac_330,Investigador Posdoctoral Semi-Senior,BASF,"Medellín, Antioquia",presencial,7529258,10398674,Reconocida institución de investigación busca científico apasionado por la generación de conocimiento y la publicación de resultados. BASF es una de las organizaciones líderes en su sector en Colombia.,publicaciones; phd; redacción científica; comunicación efectiva,https://empleos.basf.com.co/oferta/1827,activa,ciencias
vac_331,Desarrollador Backend Senior,Merqueo,"Bogotá, Cundinamarca",remoto,5075612,5744466,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Merqueo es una de las organizaciones líderes en su sector en Colombia.,python; django; postgresql; docker; aws; comunicación efectiva,https://empleos.merqueo.com.co/oferta/1333,activa,tecnologia
vac_332,Director de Talento Humano,Grupo Éxito HR,"Manizales, Caldas",presencial,5952916,7984959,Reconocida empresa busca profesional de Recursos Humanos con visión estratégica y foco en la experiencia del colaborador. Grupo Éxito HR es una de las organizaciones líderes en su sector en Colombia.,liderazgo; estrategia hr; cultura; resolución de problemas; orientación al detalle,https://empleos.grupo-éxito-hr.com.co/oferta/1396,activa,recursos_humanos
vac_333,Abogado Laboral Senior,DLA Piper Martínez Beltrán,"Medellín, Antioquia",presencial,12806364,13884621,Prestigiosa firma legal busca abogado(a) con sólido criterio jurídico y capacidad para atender clientes corporativos de alto nivel. DLA Piper Martínez Beltrán es una de las organizaciones líderes en su sector en Colombia.,derecho laboral; litigios; negociación colectiva; comunicación efectiva; pensamiento crítico,https://empleos.dla-piper-martínez-beltrán.com.co/oferta/9804,activa,derecho
vac_334,Locutor Profesional,Caracol Televisión,"Medellín, Antioquia",presencial,6874427,9367856,"Reconocido medio de comunicación busca profesional riguroso, ético y con buena pluma para producir contenido relevante y de calidad. Caracol Televisión es una de las organizaciones líderes en su sector en Colombia.",voz; guión; dirección de audio; resolución de problemas,https://empleos.caracol-televisión.com.co/oferta/2466,inactiva,comunicacion
vac_335,UX/UI Designer,Studio Hits,"Cartagena, Bolívar",presencial,7604311,9757209,"Estudio de diseño busca creativo con visión integral, capacidad de iterar rápido y obsesión por la calidad para proyectos digitales y físicos. Studio Hits es una de las organizaciones líderes en su sector en Colombia.",figma; design thinking; user research; prototyping; resolución de problemas,https://empleos.studio-hits.com.co/oferta/4441,activa,diseno
vac_336,Sommelier,Avianca,"Medellín, Antioquia",presencial,1588849,3090787,Reconocida cadena hotelera / turística busca profesional con vocación de servicio y excelencia para atender huéspedes nacionales e internacionales. Avianca es una de las organizaciones líderes en su sector en Colombia.,maridaje; cata; carta de vinos; orientación al detalle,https://empleos.avianca.com.co/oferta/3299,activa,hospitalidad_turismo
vac_337,Data Engineer,Nubank,"Cali, Valle del Cauca",hibrido,4979537,5689849,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. Nubank es una de las organizaciones líderes en su sector en Colombia.,python; sql; airflow; spark; bigquery; trabajo en equipo,https://empleos.nubank.com.co/oferta/9320,activa,tecnologia
vac_338,Coordinador de Convivencia,Universidad EAFIT,"Cartagena, Bolívar",hibrido,3558677,5412014,"Reconocida institución educativa busca docente apasionado por la formación de nuevas generaciones, con visión innovadora y vocación pedagógica. Universidad EAFIT es una de las organizaciones líderes en su sector en Colombia.",resolución de conflictos; ley 1620; resolución de problemas,https://empleos.universidad-eafit.com.co/oferta/9501,activa,educacion
vac_339,DevOps Engineer Junior,GeoVictoria,"Bogotá, Cundinamarca",presencial,7323559,8252259,Buscamos un profesional apasionado por la tecnología que se sume a nuestro equipo de ingeniería para construir productos escalables y de alto impacto. GeoVictoria es una de las organizaciones líderes en su sector en Colombia.,kubernetes; terraform; aws; ci/cd; linux; resolución de problemas; orientación al detalle,https://empleos.geovictoria.com.co/oferta/5333,inactiva,tecnologia
